code,name,continent,iso_country,iso_region,gps_code,iata_code,latitude,longitude
KDNL,Daniel Field,NA,US,US-GA,KDNL,DNL,-82.03939819,33.46649933
KDOV,Dover Air Force Base,NA,US,US-DE,KDOV,DOV,-75.46600342,39.12950134
KDPA,Dupage Airport,NA,US,US-IL,KDPA,DPA,-88.24859619,41.90779877
KDRA,Desert Rock Airport,NA,US,US-NV,KDRA,DRA,-116.032997,36.6194
KDRI,Beauregard Regional Airport,NA,US,US-LA,KDRI,DRI,-93.33989716,30.83169937
KDRT,Del Rio International Airport,NA,US,US-TX,KDRT,DRT,-100.927002,29.37420082
KDSM,Des Moines International Airport,NA,US,US-IA,KDSM,DSM,-93.6631012,41.5340004
KDTW,Detroit Metropolitan Wayne County Airport,NA,US,US-MI,KDTW,DTW,-83.35340118,42.21239853
KDUG,Bisbee Douglas International Airport,NA,US,US-AZ,KDUG,DUG,-109.6039963,31.46899986
KDUJ,DuBois Regional Airport,NA,US,US-PA,KDUJ,DUJ,-78.8986969,41.17829895
KDYS,Dyess Air Force Base,NA,US,US-TX,KDYS,DYS,-99.854599,32.42079926
KE-0075,Laikipia Air Base,AF,KE,KE-700,HKNY,,37.026901,0.032933
KEAT,Pangborn Memorial Airport,NA,US,US-WA,KEAT,EAT,-120.2070007,47.39889908
KEAU,Chippewa Valley Regional Airport,NA,US,US-WI,KEAU,EAU,-91.48429871,44.86579895
KECG,Elizabeth City Regional Airport & Coast Guard Air Station,NA,US,US-NC,KECG,ECG,-76.17459869,36.26060104
KECP,Northwest Florida Beaches International Airport,NA,US,US-FL,KECP,ECP,-85.795414,30.357106
KEDW,Edwards Air Force Base,NA,US,US-CA,KEDW,EDW,-117.884003,34.905399
KEED,Needles Airport,NA,US,US-CA,KEED,EED,-114.6230011,34.7663002
KEEN,Dillant Hopkins Airport,NA,US,US-NH,KEEN,EEN,-72.27079773,42.89839935
KEET,Shelby County Airport,NA,US,US-AL,KEET,,-86.78279877,33.17699814
KEFD,Ellington Airport,NA,US,US-TX,KEFD,EFD,-95.15879822,29.6072998
KEGE,Eagle County Regional Airport,NA,US,US-CO,KEGE,EGE,-106.9179993,39.64260101
KEGI,Duke Field,NA,US,US-FL,KEGI,EGI,-86.52290344,30.65040016
KEKA,Murray Field,NA,US,US-CA,KEKA,EKA,-124.112999,40.80339813
KEKN,Elkins-Randolph Co-Jennings Randolph Field,NA,US,US-WV,KEKN,EKN,-79.85710144,38.88940048
KEKO,Elko Regional Airport,NA,US,US-NV,KEKO,EKO,-115.7919998,40.82490158
KELD,South Arkansas Regional At Goodwin Field,NA,US,US-AR,KELD,ELD,-92.81330109,33.22100067
KELM,Elmira Corning Regional Airport,NA,US,US-NY,KELM,ELM,-76.89160156,42.15990067
KELO,Ely Municipal Airport,NA,US,US-MN,KELO,LYU,-91.83070374,47.82450104
KELP,El Paso International Airport,NA,US,US-TX,KELP,ELP,-106.3779984,31.80719948
KELY,Ely Airport Yelland Field,NA,US,US-NV,KELY,ELY,-114.8420029,39.29970169
KEND,Vance Air Force Base,NA,US,US-OK,KEND,END,-97.91649628,36.33919907
KENV,Wendover Airport,NA,US,US-UT,KENV,ENV,-114.0309982,40.71870041
KENW,Kenosha Regional Airport,NA,US,US-WI,KENW,ENW,-87.92780304,42.59569931
KERI,Erie International Tom Ridge Field,NA,US,US-PA,KERI,ERI,-80.17386675,42.08312701
KESF,Esler Regional Airport,NA,US,US-LA,KESF,ESF,-92.29579926,31.39489937
KEUG,Mahlon Sweet Field,NA,US,US-OR,KEUG,EUG,-123.211998,44.12459946
KEVV,Evansville Regional Airport,NA,US,US-IN,KEVV,EVV,-87.53240204,38.03699875
KEVW,Evanston-Uinta County Airport-Burns Field,NA,US,US-WY,KEVW,EVW,-111.0350037,41.27479935
KEWB,New Bedford Regional Airport,NA,US,US-MA,KEWB,EWB,-70.95690155,41.67610168
KEWN,Coastal Carolina Regional Airport,NA,US,US-NC,KEWN,EWN,-77.04290009,35.07300186
KEWR,Newark Liberty International Airport,NA,US,US-NJ,KEWR,EWR,-74.16870117,40.69250107
KEYW,Key West International Airport,NA,US,US-FL,KEYW,EYW,-81.75959778,24.55610085
KFAF,Felker Army Air Field,NA,US,US-VA,KFAF,FAF,-76.6088028,37.13249969
KFAR,Hector International Airport,NA,US,US-ND,KFAR,FAR,-96.81580353,46.92070007
KFAT,Fresno Yosemite International Airport,NA,US,US-CA,KFAT,FAT,-119.7180023,36.77619934
KFAY,Fayetteville Regional Grannis Field,NA,US,US-NC,KFAY,FAY,-78.88030243,34.99119949
KFBG,Simmons Army Air Field,NA,US,US-NC,KFBG,FBG,-78.93669891,35.13180161
KFCS,Butts AAF (Fort Carson) Air Field,NA,US,US-CO,KFCS,FCS,-104.7570038,38.67839813
KFDY,Findlay Airport,NA,US,US-OH,KFDY,FDY,-83.66870117,41.01350021
KFFO,Wright-Patterson Air Force Base,NA,US,US-OH,KFFO,FFO,-84.0483017,39.8260994
KFHU,Sierra Vista Municipal Libby Army Air Field,NA,US,US-AZ,KFHU,FHU,-110.3440018,31.58849907
KFKL,Venango Regional Airport,NA,US,US-PA,KFKL,FKL,-79.86039734,41.37789917
KFLG,Flagstaff Pulliam Airport,NA,US,US-AZ,KFLG,FLG,-111.6709976,35.13850021
KFLL,Fort Lauderdale Hollywood International Airport,NA,US,US-FL,KFLL,FLL,-80.152702,26.072599
KFLO,Florence Regional Airport,NA,US,US-SC,KFLO,FLO,-79.72389984,34.1853981
KFME,Tipton Airport,NA,US,US-MD,KFME,FME,-76.75939941,39.08539963
KFMN,Four Corners Regional Airport,NA,US,US-NM,KFMN,FMN,-108.2300034,36.74119949
KFMY,Page Field,NA,US,US-FL,KFMY,FMY,-81.86329651,26.58659935
KFNT,Bishop International Airport,NA,US,US-MI,KFNT,FNT,-83.74359894,42.9654007
KFOD,Fort Dodge Regional Airport,NA,US,US-IA,KFOD,FOD,-94.19259644,42.55149841
KFOE,Topeka Regional Airport - Forbes Field,NA,US,US-KS,KFOE,FOE,-95.66359711,38.95090103
KFPR,St Lucie County International Airport,NA,US,US-FL,KFPR,FPR,-80.36830139,27.49510002
KFRG,Republic Airport,NA,US,US-NY,KFRG,FRG,-73.41339874,40.72880173
KFRI,Marshall Army Air Field,NA,US,US-KS,KFRI,FRI,-96.76450348,39.05530167
KFSD,Joe Foss Field Airport,NA,US,US-SD,KFSD,FSD,-96.74189758,43.58200073
KFSI,Henry Post Army Air Field (Fort Sill),NA,US,US-OK,KFSI,FSI,-98.40219879,34.64979935
KFSM,Fort Smith Regional Airport,NA,US,US-AR,KFSM,FSM,-94.36740112,35.33660126
KFST,Fort Stockton Pecos County Airport,NA,US,US-TX,KFST,FST,-102.9160004,30.91570091
KFTK,Godman Army Air Field,NA,US,US-KY,KFTK,FTK,-85.9720993,37.90710068
KFTW,Fort Worth Meacham International Airport,NA,US,US-TX,KFTW,FTW,-97.362396,32.819801
KFTY,Fulton County Airport Brown Field,NA,US,US-GA,KFTY,FTY,-84.52140045,33.77909851
KFWA,Fort Wayne International Airport,NA,US,US-IN,KFWA,FWA,-85.19509888,40.97850037
KFXE,Fort Lauderdale Executive Airport,NA,US,US-FL,KFXE,FXE,-80.17070007,26.19729996
KFYV,Drake Field,NA,US,US-AR,KFYV,FYV,-94.17009735,36.00510025
KG-0001,Jalal-Abad Airport,AS,KG,KG-J,UAFJ,,72.977798,40.944401
KGCC,Gillette Campbell County Airport,NA,US,US-WY,KGCC,GCC,-105.5390015,44.34889984
KGCK,Garden City Regional Airport,NA,US,US-KS,KGCK,GCK,-100.723999,37.92750168
KGCN,Grand Canyon National Park Airport,NA,US,US-AZ,KGCN,GCN,-112.1470032,35.95240021
KGDV,Dawson Community Airport,NA,US,US-MT,KGDV,GDV,-104.8069992,47.13869858
KGEG,Spokane International Airport,NA,US,US-WA,KGEG,GEG,-117.5339966,47.61989975
KGFK,Grand Forks International Airport,NA,US,US-ND,KGFK,GFK,-97.176102,47.949299
KGFL,Floyd Bennett Memorial Airport,NA,US,US-NY,KGFL,GFL,-73.61029816,43.34120178
KGGG,East Texas Regional Airport,NA,US,US-TX,KGGG,GGG,-94.71150208,32.38399887
KGGW,Wokal Field/Glasgow-Valley County Airport,NA,US,US-MT,KGGW,GGW,-106.614998,48.212502
KGJT,Grand Junction Regional Airport,NA,US,US-CO,KGJT,GJT,-108.5270004,39.12239838
KGLD,Renner Field-Goodland Municipal Airport,NA,US,US-KS,KGLD,GLD,-101.6989975,39.37060165
KGLH,Mid Delta Regional Airport,NA,US,US-MS,KGLH,GLH,-90.98560333,33.48289871
KGLS,Scholes International At Galveston Airport,NA,US,US-TX,KGLS,GLS,-94.86039734,29.26530075
KGMU,Greenville Downtown Airport,NA,US,US-SC,KGMU,GMU,-82.34999847,34.84790039
KGNV,Gainesville Regional Airport,NA,US,US-FL,KGNV,GNV,-82.27179718,29.69009972
KGON,Groton New London Airport,NA,US,US-CT,KGON,GON,-72.04509735,41.33010101
KGPI,Glacier Park International Airport,NA,US,US-MT,KGPI,FCA,-114.2559967,48.3105011
KGPT,Gulfport Biloxi International Airport,NA,US,US-MS,KGPT,GPT,-89.07009888,30.40730095
KGRB,Austin Straubel International Airport,NA,US,US-WI,KGRB,GRB,-88.12960052,44.48509979
KGRF,Gray Army Air Field,NA,US,US-WA,KGRF,GRF,-122.5810013,47.07920074
KGRI,Central Nebraska Regional Airport,NA,US,US-NE,KGRI,GRI,-98.30960083,40.96749878
KGRK,Robert Gray  Army Air Field Airport,NA,US,US-TX,KGRK,GRK,-97.8289032,31.06719971
KGRR,Gerald R. Ford International Airport,NA,US,US-MI,KGRR,GRR,-85.52279663,42.88079834
KGSB,Seymour Johnson Air Force Base,NA,US,US-NC,KGSB,GSB,-77.96060181,35.33940125
KGSO,Piedmont Triad International Airport,NA,US,US-NC,KGSO,GSO,-79.93730164,36.09780121
KGSP,Greenville Spartanburg International Airport,NA,US,US-SC,KGSP,GSP,-82.21890259,34.89569855
KGTB,Wheeler Sack Army Air Field,NA,US,US-NY,KGTB,,-75.71949768,44.05559921
KGTF,Great Falls International Airport,NA,US,US-MT,KGTF,GTF,-111.3710022,47.48199844
KGTR,Golden Triangle Regional Airport,NA,US,US-MS,KGTR,GTR,-88.59140015,33.45029831
KGUP,Gallup Municipal Airport,NA,US,US-NM,KGUP,GUP,-108.7890015,35.51110077
KGUS,Grissom Air Reserve Base,NA,US,US-IN,KGUS,GUS,-86.15209961,40.64810181
KGUY,Guymon Municipal Airport,NA,US,US-OK,KGUY,GUY,-101.5080032,36.68510056
KGWO,GreenwoodâLeflore Airport,NA,US,US-MS,KGWO,GWO,-90.08470154,33.49430084
KGYY,Gary Chicago International Airport,NA,US,US-IN,KGYY,GYY,-87.41280365,41.61629868
KHBG,Hattiesburg Bobby L Chain Municipal Airport,NA,US,US-MS,KHBG,HBG,-89.25279999,31.26479912
KHBR,Hobart Regional Airport,NA,US,US-OK,KHBR,HBR,-99.051313,34.991317
KHFD,Hartford Brainard Airport,NA,US,US-CT,KHFD,HFD,-72.6493988,41.73669815
KHGR,Hagerstown Regional Richard A Henson Field,NA,US,US-MD,KHGR,HGR,-77.72949982,39.707901
KHHR,Jack Northrop Field Hawthorne Municipal Airport,NA,US,US-CA,KHHR,HHR,-118.334999,33.922798
KHIB,Range Regional Airport,NA,US,US-MN,KHIB,HIB,-92.83899689,47.38660049
KHIF,Hill Air Force Base,NA,US,US-UT,KHIF,HIF,-111.973086,41.12403
KHIO,Portland Hillsboro Airport,NA,US,US-OR,KHIO,HIO,-122.949997,45.540401
KHKY,Hickory Regional Airport,NA,US,US-NC,KHKY,HKY,-81.38950348,35.74110031
KHLG,Wheeling Ohio County Airport,NA,US,US-WV,KHLG,HLG,-80.64630127,40.17499924
KHLN,Helena Regional Airport,NA,US,US-MT,KHLN,HLN,-111.9830017,46.60680008
KHLR,Hood Army Air Field,NA,US,US-TX,KHLR,HLR,-97.71450043,31.13870049
KHMN,Holloman Air Force Base,NA,US,US-NM,KHMN,HMN,-106.1070023,32.85250092
KHOB,Lea County Regional Airport,NA,US,US-NM,KHOB,HOB,-103.2170029,32.6875
KHON,Huron Regional Airport,NA,US,US-SD,KHON,HON,-98.22850037,44.3852005
KHOP,Campbell AAF (Fort Campbell) Air Field,NA,US,US-KY,KHOP,HOP,-87.49620056,36.66859818
KHOT,Memorial Field,NA,US,US-AR,KHOT,HOT,-93.09619904,34.47800064
KHOU,William P Hobby Airport,NA,US,US-TX,KHOU,HOU,-95.27890015,29.64539909
KHPN,Westchester County Airport,NA,US,US-NY,KHPN,HPN,-73.70760345,41.06700134
KHQM,Bowerman Airport,NA,US,US-WA,KHQM,HQM,-123.9369965,46.97119904
KHRL,Valley International Airport,NA,US,US-TX,KHRL,HRL,-97.65440369,26.22850037
KHRO,Boone County Airport,NA,US,US-AR,KHRO,HRO,-93.15470123,36.26150131
KHRT,Hurlburt Field,NA,US,US-FL,KHRT,,-86.68930054,30.42779922
KHST,Homestead ARB Airport,NA,US,US-FL,KHST,HST,-80.38359833,25.48859978
KHSV,Huntsville International Carl T Jones Field,NA,US,US-AL,KHSV,HSV,-86.77510071,34.6371994
KHTS,Tri-State/Milton J. Ferguson Field,NA,US,US-WV,KHTS,HTS,-82.55799866,38.36669922
KHUA,Redstone Army Air Field,NA,US,US-AL,KHUA,HUA,-86.68479919,34.67869949
KHUF,"Terre Haute Regional Airport, Hulman Field",NA,US,US-IN,KHUF,HUF,-87.307602,39.4515
KHUL,Houlton International Airport,NA,US,US-ME,KHUL,HUL,-67.792099,46.12310028
KHUT,Hutchinson Municipal Airport,NA,US,US-KS,KHUT,HUT,-97.86060333,38.06549835
KHVN,Tweed New Haven Airport,NA,US,US-CT,KHVN,HVN,-72.88680267,41.26369858
KHVR,Havre City County Airport,NA,US,US-MT,KHVR,HVR,-109.762001,48.54299927
KHYA,Barnstable Municipal Boardman Polando Field,NA,US,US-MA,KHYA,HYA,-70.28040314,41.66930008
KHYI,San Marcos Regional Airport,NA,US,US-TX,KHYI,,-97.862999,29.8927
KHYR,Sawyer County Airport,NA,US,US-WI,KHYR,HYR,-91.44429779,46.02519989
KHYS,Hays Regional Airport,NA,US,US-KS,KHYS,HYS,-99.27320099,38.84220123
KIAB,Mc Connell Air Force Base,NA,US,US-KS,KIAB,IAB,-97.26820374,37.62189865
KIAD,Washington Dulles International Airport,NA,US,US-DC,KIAD,IAD,-77.45580292,38.94449997
KIAG,Niagara Falls International Airport,NA,US,US-NY,KIAG,IAG,-78.94619751,43.1072998
KIAH,George Bush Intercontinental Houston Airport,NA,US,US-TX,KIAH,IAH,-95.34140015,29.9843998
KICT,Wichita Eisenhower National Airport,NA,US,US-KS,KICT,ICT,-97.433098,37.649899
KIDA,Idaho Falls Regional Airport,NA,US,US-ID,KIDA,IDA,-112.070999,43.514599
KIKK,Greater Kankakee Airport,NA,US,US-IL,KIKK,IKK,-87.84629822,41.07139969
KILG,New Castle Airport,NA,US,US-DE,KILG,ILG,-75.60649872,39.67869949
KILM,Wilmington International Airport,NA,US,US-NC,KILM,ILM,-77.90260315,34.27059937
KILN,Wilmington Airpark,NA,US,US-OH,KILN,ILN,-83.792099,39.42789841
KIND,Indianapolis International Airport,NA,US,US-IN,KIND,IND,-86.294403,39.7173
KINK,Winkler County Airport,NA,US,US-TX,KINK,INK,-103.2009964,31.77960014
KINL,Falls International Airport,NA,US,US-MN,KINL,INL,-93.40309906,48.56620026
KINT,Smith Reynolds Airport,NA,US,US-NC,KINT,INT,-80.22200012,36.13370132
KINW,Winslow Lindbergh Regional Airport,NA,US,US-AZ,KINW,INW,-110.7229996,35.02190018
KIPL,Imperial County Airport,NA,US,US-CA,KIPL,IPL,-115.5790024,32.83420181
KIPT,Williamsport Regional Airport,NA,US,US-PA,KIPT,IPT,-76.9210968,41.2417984
KIRK,Kirksville Regional Airport,NA,US,US-MO,KIRK,IRK,-92.54489899,40.09349823
KISM,Kissimmee Gateway Airport,NA,US,US-FL,KISM,ISM,-81.43710327,28.28980064
KISN,Sloulin Field International Airport,NA,US,US-ND,KISN,ISN,-103.6419983,48.17789841
KISO,Kinston Regional Jetport At Stallings Field,NA,US,US-NC,KISO,ISO,-77.6088028,35.33140183
KISP,Long Island Mac Arthur Airport,NA,US,US-NY,KISP,ISP,-73.10019684,40.79520035
KITH,Ithaca Tompkins Regional Airport,NA,US,US-NY,KITH,ITH,-76.45839691,42.49100113
KIWA,Phoenix-Mesa-Gateway Airport,NA,US,US-AZ,KIWA,AZA,-111.6549988,33.30780029
KJAC,Jackson Hole Airport,NA,US,US-WY,KJAC,JAC,-110.737999,43.6072998
KJAN,Jackson-Medgar Wiley Evers International Airport,NA,US,US-MS,KJAN,JAN,-90.07589722,32.31119919
KJAX,Jacksonville International Airport,NA,US,US-FL,KJAX,JAX,-81.68789673,30.49410057
KJBR,Jonesboro Municipal Airport,NA,US,US-AR,KJBR,JBR,-90.64640045,35.83169937
KJCT,Kimble County Airport,NA,US,US-TX,KJCT,JCT,-99.7634964,30.51129913
KJFK,John F Kennedy International Airport,NA,US,US-NY,KJFK,JFK,-73.77890015,40.63980103
KJHW,Chautauqua County-Jamestown Airport,NA,US,US-NY,KJHW,JHW,-79.25800323,42.15340042
KJKL,Julian Carroll Airport,NA,US,US-KY,KJKL,,-83.31729889,37.59389877
KJLN,Joplin Regional Airport,NA,US,US-MO,KJLN,JLN,-94.49829865,37.15179825
KJMS,Jamestown Regional Airport,NA,US,US-ND,KJMS,JMS,-98.67819977,46.92969894
KJST,John Murtha Johnstown Cambria County Airport,NA,US,US-PA,KJST,JST,-78.83390045,40.31610107
KJXN,Jackson County Reynolds Field,NA,US,US-MI,KJXN,JXN,-84.45939636,42.25979996
KKLS,Southwest Washington Regional Airport,NA,US,US-WA,KKLS,KLS,-122.8980026,46.11800003
KLAF,Purdue University Airport,NA,US,US-IN,KLAF,LAF,-86.93689728,40.41230011
KLAL,Lakeland Linder International Airport,NA,US,US-FL,KLAL,LAL,-82.018602,27.988899
KLAN,Capital City Airport,NA,US,US-MI,KLAN,LAN,-84.58740234,42.77870178
KLAR,Laramie Regional Airport,NA,US,US-WY,KLAR,LAR,-105.6750031,41.31209946
KLAS,McCarran International Airport,NA,US,US-NV,KLAS,LAS,-115.1520004,36.08010101
KLAW,Lawton Fort Sill Regional Airport,NA,US,US-OK,KLAW,LAW,-98.41660309,34.56769943
KLAX,Los Angeles International Airport,NA,US,US-CA,KLAX,LAX,-118.4079971,33.94250107
KLBB,Lubbock Preston Smith International Airport,NA,US,US-TX,KLBB,LBB,-101.822998,33.663601
KLBE,Arnold Palmer Regional Airport,NA,US,US-PA,KLBE,LBE,-79.40480042,40.27590179
KLBF,North Platte Regional Airport Lee Bird Field,NA,US,US-NE,KLBF,LBF,-100.6839981,41.12620163
KLBL,Liberal Mid-America Regional Airport,NA,US,US-KS,KLBL,LBL,-100.9599991,37.0442009
KLBT,Lumberton Regional Airport,NA,US,US-NC,KLBT,LBT,-79.05940247,34.60990143
KLBX,Texas Gulf Coast Regional Airport,NA,US,US-TX,KLBX,LJN,-95.46209717,29.10860062
KLCH,Lake Charles Regional Airport,NA,US,US-LA,KLCH,LCH,-93.22329712,30.12610054
KLCK,Rickenbacker International Airport,NA,US,US-OH,KLCK,LCK,-82.927803,39.813801
KLEB,Lebanon Municipal Airport,NA,US,US-NH,KLEB,LEB,-72.30419922,43.62609863
KLEE,Leesburg International Airport,NA,US,US-FL,KLEE,LEE,-81.80870056,28.82309914
KLEX,Blue Grass Airport,NA,US,US-KY,KLEX,LEX,-84.60590363,38.03649902
KLFI,Langley Air Force Base,NA,US,US-VA,KLFI,LFI,-76.36049652,37.082901
KLFK,Angelina County Airport,NA,US,US-TX,KLFK,LFK,-94.75,31.23399925
KLFT,Lafayette Regional Airport,NA,US,US-LA,KLFT,LFT,-91.98760223,30.20529938
KLGA,La Guardia Airport,NA,US,US-NY,KLGA,LGA,-73.87259674,40.77719879
KLGB,Long Beach /Daugherty Field/ Airport,NA,US,US-CA,KLGB,LGB,-118.1520004,33.81769943
KLGU,Logan-Cache Airport,NA,US,US-UT,KLGU,LGU,-111.8519974,41.79119873
KLIT,Bill & Hillary Clinton National Airport/Adams Field,NA,US,US-AR,KLIT,LIT,-92.22429657,34.72940063
KLLQ,Monticello Municipal Ellis Field,NA,US,US-AR,KLLQ,,-91.75099945,33.6385994
KLMT,Crater Lake-Klamath Regional Airport,NA,US,US-OR,KLMT,LMT,-121.733002,42.156101
KLND,Hunt Field,NA,US,US-WY,KLND,LND,-108.7300034,42.81520081
KLNK,Lincoln Airport,NA,US,US-NE,KLNK,LNK,-96.75920105,40.85100174
KLNS,Lancaster Airport,NA,US,US-PA,KLNS,LNS,-76.2960968,40.12170029
KLOL,Derby Field,NA,US,US-NV,KLOL,LOL,-118.5650024,40.06639862
KLOU,Bowman Field,NA,US,US-KY,KLOU,LOU,-85.66369629,38.22800064
KLOZ,London-Corbin Airport/Magee Field,NA,US,US-KY,KLOZ,LOZ,-84.0848999,37.0821991
KLRD,Laredo International Airport,NA,US,US-TX,KLRD,LRD,-99.46160126,27.54380035
KLRF,Little Rock Air Force Base,NA,US,US-AR,KLRF,LRF,-92.14969635,34.91690063
KLRU,Las Cruces International Airport,NA,US,US-NM,KLRU,LRU,-106.9219971,32.28939819
KLSE,La Crosse Municipal Airport,NA,US,US-WI,KLSE,LSE,-91.256699,43.879002
KLSF,Lawson Army Air Field (Fort Benning),NA,US,US-GA,KLSF,LSF,-84.99130249,32.33729935
KLSV,Nellis Air Force Base,NA,US,US-NV,KLSV,LSV,-115.0339966,36.23619843
KLTS,Altus Air Force Base,NA,US,US-OK,KLTS,LTS,-99.26670074,34.667099
KLUF,Luke Air Force Base,NA,US,US-AZ,KLUF,LUF,-112.3830032,33.53499985
KLUK,Cincinnati Municipal Airport Lunken Field,NA,US,US-OH,KLUK,LUK,-84.41860199,39.10329819
KLVM,Mission Field,NA,US,US-MT,KLVM,LVM,-110.447998,45.69940186
KLVS,Las Vegas Municipal Airport,NA,US,US-NM,KLVS,LVS,-105.1419983,35.65420151
KLWB,Greenbrier Valley Airport,NA,US,US-WV,KLWB,LWB,-80.39949799,37.85829926
KLWM,Lawrence Municipal Airport,NA,US,US-MA,KLWM,LWM,-71.12339783,42.71720123
KLWS,Lewiston Nez Perce County Airport,NA,US,US-ID,KLWS,LWS,-117.0149994,46.37450027
KLWT,Lewistown Municipal Airport,NA,US,US-MT,KLWT,LWT,-109.4670029,47.04930115
KLYH,Lynchburg Regional Preston Glenn Field,NA,US,US-VA,KLYH,LYH,-79.20040131,37.3266983
KMAF,Midland International Airport,NA,US,US-TX,KMAF,MAF,-102.2020035,31.94249916
KMBG,Mobridge Municipal Airport,NA,US,US-SD,KMBG,MBG,-100.4079971,45.54650116
KMBS,MBS International Airport,NA,US,US-MI,KMBS,MBS,-84.07959747,43.53290176
KMCB,Mc Comb/Pike County Airport/John E Lewis Field,NA,US,US-MS,KMCB,MCB,-90.47190094,31.17849922
KMCC,Mc Clellan Airfield,NA,US,US-CA,KMCC,MCC,-121.401001,38.66759872
KMCE,Merced Regional Macready Field,NA,US,US-CA,KMCE,MCE,-120.5139999,37.28469849
KMCF,Mac Dill Air Force Base,NA,US,US-FL,KMCF,MCF,-82.52120209,27.84930038
KMCI,Kansas City International Airport,NA,US,US-MO,KMCI,MCI,-94.713898,39.2976
KMCK,Mc Cook Ben Nelson Regional Airport,NA,US,US-NE,KMCK,MCK,-100.5920029,40.20629883
KMCN,Middle Georgia Regional Airport,NA,US,US-GA,KMCN,MCN,-83.64920044,32.69279861
KMCO,Orlando International Airport,NA,US,US-FL,KMCO,MCO,-81.30899811,28.42939949
KMCW,Mason City Municipal Airport,NA,US,US-IA,KMCW,MCW,-93.33129883,43.15779877
KMDH,Southern Illinois Airport,NA,US,US-IL,KMDH,MDH,-89.2519989,37.77809906
KMDT,Harrisburg International Airport,NA,US,US-PA,KMDT,MDT,-76.76339722,40.19350052
KMDW,Chicago Midway International Airport,NA,US,US-IL,KMDW,MDW,-87.752403,41.785999
KMEI,Key Field,NA,US,US-MS,KMEI,MEI,-88.75189972,32.33259964
KMEM,Memphis International Airport,NA,US,US-TN,KMEM,MEM,-89.97669983,35.04240036
KMER,Castle Airport,NA,US,US-CA,KMER,MER,-120.5680008,37.38050079
KMFD,Mansfield Lahm Regional Airport,NA,US,US-OH,KMFD,MFD,-82.51660156,40.82139969
KMFE,Mc Allen Miller International Airport,NA,US,US-TX,KMFE,MFE,-98.23860168,26.17580032
KMFR,Rogue Valley International Medford Airport,NA,US,US-OR,KMFR,MFR,-122.8730011,42.37419891
KMGE,Dobbins Air Reserve Base,NA,US,US-GA,KMGE,MGE,-84.51629639,33.91540146
KMGM,Montgomery Regional (Dannelly Field) Airport,NA,US,US-AL,KMGM,MGM,-86.39399719,32.30059814
KMGW,Morgantown Municipal Walter L. Bill Hart Field,NA,US,US-WV,KMGW,MGW,-79.91629791,39.64289856
KMHK,Manhattan Regional Airport,NA,US,US-KS,KMHK,MHK,-96.67079926,39.14099884
KMHR,Sacramento Mather Airport,NA,US,US-CA,KMHR,MHR,-121.2979965,38.55390167
KMHT,Manchester-Boston Regional Airport,NA,US,US-NH,KMHT,MHT,-71.435699,42.932598
KMIA,Miami International Airport,NA,US,US-FL,KMIA,MIA,-80.29060364,25.79319954
KMIB,Minot Air Force Base,NA,US,US-ND,KMIB,MIB,-101.358002,48.4156
KMIE,Delaware County Johnson Field,NA,US,US-IN,KMIE,MIE,-85.39589691,40.24229813
KMIV,Millville Municipal Airport,NA,US,US-NJ,KMIV,MIV,-75.072197,39.367802
KMKC,Charles B. Wheeler Downtown Airport,NA,US,US-MO,KMKC,MKC,-94.59279633,39.12319946
KMKE,General Mitchell International Airport,NA,US,US-WI,KMKE,MKE,-87.89659882,42.94720078
KMKG,Muskegon County Airport,NA,US,US-MI,KMKG,MKG,-86.238197,43.169498
KMKL,McKellar-Sipes Regional Airport,NA,US,US-TN,KMKL,MKL,-88.915604,35.599899
KMLB,Melbourne International Airport,NA,US,US-FL,KMLB,MLB,-80.64530182,28.10280037
KMLC,Mc Alester Regional Airport,NA,US,US-OK,KMLC,MLC,-95.783501,34.882401
KMLI,Quad City International Airport,NA,US,US-IL,KMLI,MLI,-90.50749969,41.44850159
KMLS,Frank Wiley Field,NA,US,US-MT,KMLS,MLS,-105.8860016,46.4280014
KMLU,Monroe Regional Airport,NA,US,US-LA,KMLU,MLU,-92.03769684,32.51089859
KMMT,Mc Entire Joint National Guard Base,NA,US,US-SC,KMMT,MMT,-80.80130005,33.92079926
KMMU,Morristown Municipal Airport,NA,US,US-NJ,KMMU,MMU,-74.41490173,40.79940033
KMMV,Mc Minnville Municipal Airport,NA,US,US-OR,KMMV,,-123.1360016,45.19440079
KMOB,Mobile Regional Airport,NA,US,US-AL,KMOB,MOB,-88.24279785,30.69120026
KMOD,Modesto City Co-Harry Sham Field,NA,US,US-CA,KMOD,MOD,-120.9540024,37.62580109
KMOT,Minot International Airport,NA,US,US-ND,KMOT,MOT,-101.2799988,48.25939941
KMPV,Edward F Knapp State Airport,NA,US,US-VT,KMPV,MPV,-72.56230164,44.20349884
KMQY,Smyrna Airport,NA,US,US-TN,KMQY,MQY,-86.52010345,36.00899887
KMRB,Eastern WV Regional Airport/Shepherd Field,NA,US,US-WV,KMRB,MRB,-77.98459625,39.40190125
KMRY,Monterey Peninsula Airport,NA,US,US-CA,KMRY,MRY,-121.8430023,36.5870018
KMSL,Northwest Alabama Regional Airport,NA,US,US-AL,KMSL,MSL,-87.61019897,34.74530029
KMSN,Dane County Regional Truax Field,NA,US,US-WI,KMSN,MSN,-89.33750153,43.13990021
